timestamp,index_value
2025-12-29 04:19:41.154415+00:00,1020.417277
2025-12-29 05:48:18.779774+00:00,1019.846857
2025-12-29 07:02:35.876016+00:00,1016.097595
2025-12-29 07:50:27.825659+00:00,1013.307508
2025-12-29 09:00:36.971776+00:00,1012.479656
2025-12-29 09:55:13.321831+00:00,997.081905
2025-12-29 10:51:14.681883+00:00,999.662388
2025-12-29 11:33:47.548951+00:00,997.558172
2025-12-29 13:52:44.003449+00:00,990.801722
2025-12-29 14:48:24.268423+00:00,997.637533
2025-12-29 15:42:57.722835+00:00,994.740546
2025-12-29 16:53:08.058373+00:00,993.928793
2025-12-29 17:41:46.965843+00:00,992.368588
2025-12-29 18:56:10.592433+00:00,991.615819
2025-12-29 19:29:35.536674+00:00,992.279216
2025-12-29 19:43:54.790537+00:00,990.854112
2025-12-29 20:44:20.512225+00:00,989.140736
2025-12-29 21:34:47.005964+00:00,989.821654
2025-12-29 22:41:45.134238+00:00,991.264999
2025-12-29 23:34:40.100131+00:00,990.378957
2025-12-30 03:57:46.671394+00:00,992.819747
2025-12-30 05:02:12.758018+00:00,992.489524
2025-12-30 05:52:35.078367+00:00,990.253307
2025-12-30 07:00:26.350536+00:00,992.851039
2025-12-30 07:46:12.671950+00:00,993.248616
2025-12-30 09:02:22.076110+00:00,998.610005
2025-12-30 09:53:36.867691+00:00,998.726241
2025-12-30 10:55:37.619640+00:00,999.369545
2025-12-30 11:39:43.874443+00:00,998.726788
2025-12-30 13:55:07.092764+00:00,999.815747
2025-12-30 14:47:18.031537+00:00,998.053824
2025-12-30 15:42:20.635598+00:00,1001.950903
2025-12-30 16:56:23.587357+00:00,1001.768753
2025-12-30 17:43:24.650122+00:00,1002.925762
2025-12-30 18:57:41.506261+00:00,998.504764
2025-12-30 19:30:03.902116+00:00,998.245583
2025-12-30 19:43:59.340002+00:00,998.725999
2025-12-30 20:43:09.386740+00:00,997.132321
2025-12-30 21:35:36.770797+00:00,997.081806
2025-12-30 22:41:43.163946+00:00,998.957434
2025-12-30 23:33:56.257489+00:00,1000.573634
2025-12-31 03:57:17.246553+00:00,1000.069794
2025-12-31 05:01:39.610049+00:00,999.735491
2025-12-31 05:54:39.472871+00:00,1001.617006
2025-12-31 07:00:21.221076+00:00,1001.733925
2025-12-31 07:43:13.573625+00:00,1001.345536
2025-12-31 08:57:02.001225+00:00,999.354952
2025-12-31 09:46:56.839038+00:00,1001.079721
2025-12-31 10:46:25.857873+00:00,1001.257219
2025-12-31 11:33:16.704523+00:00,1003.748677
2025-12-31 13:46:00.884419+00:00,1002.5733
2025-12-31 14:42:51.021664+00:00,1002.682548
2025-12-31 15:40:48.916539+00:00,994.800978
2025-12-31 16:53:33.629758+00:00,989.748372
2025-12-31 17:39:21.408552+00:00,990.787406
2025-12-31 18:55:11.396637+00:00,990.642009
2025-12-31 19:29:47.753063+00:00,990.382428
2025-12-31 19:43:40.311568+00:00,989.630049
2025-12-31 20:41:26.323654+00:00,986.24042
2025-12-31 21:34:20.865666+00:00,989.984139
2025-12-31 22:42:52.764722+00:00,991.206354
2025-12-31 23:34:29.994196+00:00,990.505065
2026-01-01 04:17:30.194880+00:00,990.625161
2026-01-01 05:45:50.086573+00:00,991.16442
2026-01-01 07:00:02.480129+00:00,990.406835
2026-01-01 07:41:14.329439+00:00,990.642113
2026-01-01 08:57:11.676762+00:00,991.667639
2026-01-01 09:46:02.824533+00:00,993.850842
2026-01-01 10:47:56.587331+00:00,993.525901
2026-01-01 11:32:46.874047+00:00,994.158949
2026-01-01 13:47:48.680588+00:00,994.72567
2026-01-01 14:42:31.949958+00:00,993.678561
2026-01-01 15:40:40.910686+00:00,995.311701
2026-01-01 16:55:12.608550+00:00,996.895961
2026-01-01 17:41:10.536918+00:00,1000.85643
2026-01-01 18:56:32.891596+00:00,999.707575
2026-01-01 19:30:39.132178+00:00,999.55553
2026-01-01 19:44:41.559082+00:00,1000.925189
2026-01-01 20:43:48.700082+00:00,1001.239158
2026-01-01 21:35:00.134385+00:00,1002.00389
2026-01-01 22:43:26.410295+00:00,1002.754287
2026-01-01 23:36:13.173087+00:00,1006.566296
2026-01-02 04:00:25.172901+00:00,1011.659496
2026-01-02 05:03:43.444129+00:00,1007.632904
2026-01-02 05:54:35.172054+00:00,1007.88896
2026-01-02 07:02:08.978563+00:00,1010.745602
2026-01-02 07:48:33.571416+00:00,1007.897944
2026-01-02 08:57:44.884987+00:00,1011.040591
2026-01-02 09:47:13.939759+00:00,1013.906485
2026-01-02 10:45:54.332936+00:00,1020.021236
2026-01-02 11:32:07.364325+00:00,1017.102886
2026-01-02 13:46:48.042493+00:00,1018.545576
2026-01-02 14:44:30.608170+00:00,1014.244085
2026-01-02 15:41:25.481038+00:00,1023.332962
2026-01-02 16:53:13.720902+00:00,1036.141864
2026-01-02 17:40:26.860513+00:00,1041.72703
2026-01-02 18:55:46.148079+00:00,1034.421773
2026-01-02 19:24:32.817364+00:00,1038.51519
2026-01-02 19:42:47.330113+00:00,1039.027132
2026-01-02 20:42:03.174319+00:00,1038.743011
2026-01-02 21:29:59.218955+00:00,1039.306721
2026-01-02 21:45:02.606744+00:00,1039.908022
2026-01-02 22:44:00.506656+00:00,1045.382897
2026-01-02 23:33:44.881694+00:00,1043.262805
2026-01-03 03:49:19.775540+00:00,1046.321081
2026-01-03 04:56:52.229240+00:00,1044.880463
2026-01-03 05:46:08.309729+00:00,1041.219678
2026-01-03 06:57:48.167699+00:00,1039.108586
2026-01-03 07:34:18.260692+00:00,1032.957845
2026-01-03 08:52:51.738262+00:00,1037.146164
2026-01-03 09:43:04.206176+00:00,1038.990816
2026-01-03 10:48:44.955238+00:00,1038.51666
2026-01-03 11:35:12.527681+00:00,1036.440472
2026-01-03 11:49:37.123978+00:00,1036.868298
2026-01-03 13:42:56.141915+00:00,1039.957419
2026-01-03 14:45:46.169422+00:00,1042.276974
2026-01-03 15:42:12.971276+00:00,1040.354594
2026-01-03 16:52:20.223668+00:00,1041.169478
2026-01-03 17:38:33.647981+00:00,1040.013596
2026-01-03 18:55:21.806273+00:00,1041.501505
2026-01-03 19:28:44.464642+00:00,1040.805513
2026-01-03 19:42:14.064868+00:00,1041.018915
2026-01-03 20:41:14.908111+00:00,1041.556424
2026-01-03 21:34:15.402426+00:00,1044.594149
2026-01-03 22:41:07.158077+00:00,1045.716828
2026-01-03 23:34:50.462251+00:00,1046.948257
2026-01-04 04:21:52.657541+00:00,1057.823523
2026-01-04 05:45:22.028760+00:00,1059.310616
2026-01-04 07:00:23.589473+00:00,1056.588269
2026-01-04 07:38:59.434219+00:00,1056.729096
2026-01-04 08:53:52.394086+00:00,1058.175363
2026-01-04 09:37:27.045265+00:00,1058.084301
2026-01-04 10:43:05.015757+00:00,1060.328033
2026-01-04 11:30:45.005393+00:00,1058.689933
2026-01-04 11:44:09.207105+00:00,1058.637922
2026-01-04 13:43:35.009129+00:00,1058.387321
2026-01-04 14:45:32.264308+00:00,1057.07082
2026-01-04 15:41:42.986281+00:00,1057.801156
2026-01-04 16:54:23.778972+00:00,1060.112365
2026-01-04 17:42:50.443560+00:00,1061.881495
2026-01-04 18:58:48.794992+00:00,1058.280666
2026-01-04 19:29:34.357758+00:00,1055.996881
2026-01-04 19:43:15.135756+00:00,1056.64715
2026-01-04 20:42:39.279867+00:00,1058.849614
2026-01-04 21:33:56.221998+00:00,1059.692797
2026-01-04 22:42:37.006427+00:00,1057.337408
2026-01-04 23:37:02.290172+00:00,1058.37304
2026-01-05 04:41:32.871042+00:00,1065.888506
2026-01-05 06:02:21.238731+00:00,1065.341591
2026-01-05 07:39:56.102528+00:00,1066.904083
2026-01-05 09:01:37.141663+00:00,1066.952186
2026-01-05 10:00:25.245657+00:00,1066.435741
2026-01-05 10:55:19.238678+00:00,1068.217227
2026-01-05 11:38:28.810137+00:00,1067.965288
2026-01-05 13:54:35.076188+00:00,1062.760957
2026-01-05 14:55:19.052067+00:00,1069.461223
2026-01-05 15:51:15.849796+00:00,1077.589456
2026-01-05 16:56:02.589840+00:00,1077.012806
2026-01-05 17:47:37.698084+00:00,1078.35512
2026-01-05 19:00:16.576663+00:00,1088.238968
2026-01-05 19:36:57.558862+00:00,1091.249402
2026-01-05 20:48:05.272925+00:00,1093.764113
2026-01-05 21:40:44.165960+00:00,1091.042304
2026-01-05 22:45:52.770637+00:00,1095.533506
2026-01-05 23:37:50.722529+00:00,1092.769073
2026-01-06 03:58:20.871128+00:00,1092.651872
2026-01-06 05:02:46.394363+00:00,1092.938357
2026-01-06 05:55:15.433721+00:00,1090.855769
2026-01-06 07:03:27.666000+00:00,1093.416371
2026-01-06 07:51:27.978834+00:00,1084.836038
2026-01-06 08:59:23.245320+00:00,1085.414208
2026-01-06 09:51:49.974556+00:00,1087.904995
2026-01-06 10:52:47.528329+00:00,1089.143408
2026-01-06 11:33:39.069549+00:00,1091.638818
2026-01-06 13:51:53.527955+00:00,1092.260388
2026-01-06 14:52:46.526534+00:00,1101.929982
2026-01-06 15:46:40.231444+00:00,1094.408439
2026-01-06 16:59:40.831286+00:00,1080.928753
2026-01-06 17:49:22.093119+00:00,1077.134485
2026-01-06 18:56:31.292370+00:00,1075.187597
2026-01-06 19:31:50.231083+00:00,1075.447014
2026-01-06 20:44:46.147660+00:00,1081.504737
2026-01-06 21:39:35.637045+00:00,1093.200164
2026-01-06 22:46:45.812151+00:00,1088.180388
2026-01-06 23:37:53.984997+00:00,1094.445717
2026-01-07 03:57:04.077169+00:00,1085.144816
2026-01-07 05:03:35.461717+00:00,1083.001216
2026-01-07 05:54:11.253626+00:00,1081.826292
2026-01-07 07:02:56.262393+00:00,1082.675484
2026-01-07 07:52:05.141948+00:00,1085.914618
2026-01-07 09:01:23.460580+00:00,1088.435641
2026-01-07 09:54:13.774832+00:00,1073.539847
2026-01-07 10:52:23.108687+00:00,1075.910605
2026-01-07 11:35:57.873299+00:00,1078.301407
2026-01-07 13:53:17.338023+00:00,1076.439368
2026-01-07 14:54:40.444364+00:00,1071.471377
2026-01-07 15:52:27.393553+00:00,1063.73682
2026-01-07 17:01:48.359819+00:00,1064.902577
2026-01-07 17:55:59.475959+00:00,1065.023551
2026-01-07 19:00:21.182832+00:00,1061.545778
2026-01-07 19:37:18.759764+00:00,1060.381376
2026-01-07 20:50:31.734219+00:00,1059.61346
2026-01-07 21:38:28.009176+00:00,1062.100062
2026-01-07 22:44:52.654984+00:00,1062.754095
2026-01-07 23:36:49.100658+00:00,1064.73995
2026-01-08 03:55:11.541304+00:00,1057.729368
2026-01-08 05:01:39.499852+00:00,1061.636073
2026-01-08 05:54:48.471889+00:00,1059.049945
2026-01-08 07:00:23.280915+00:00,1047.940491
2026-01-08 07:50:43.531127+00:00,1051.478779
2026-01-08 08:59:48.708863+00:00,1048.547537
2026-01-08 09:53:12.466937+00:00,1047.032844
2026-01-08 10:53:15.106372+00:00,1048.559688
2026-01-08 11:38:31.643374+00:00,1045.676998
2026-01-08 13:53:39.968780+00:00,1042.239679
2026-01-08 14:56:10.869147+00:00,1041.019979
2026-01-08 15:52:51.301335+00:00,1046.532131
2026-01-08 17:02:20.742901+00:00,1053.663978
2026-01-08 18:00:06.157397+00:00,1058.538241
2026-01-08 18:57:57.571344+00:00,1053.975569
2026-01-08 19:35:03.413954+00:00,1054.24314
2026-01-08 20:48:00.395070+00:00,1050.712408
2026-01-08 21:40:32.504859+00:00,1054.795659
2026-01-08 22:47:30.793497+00:00,1054.084288
2026-01-08 23:31:58.088829+00:00,1056.073829
2026-01-09 03:57:16.786208+00:00,1056.55014
2026-01-09 05:02:47.520585+00:00,1054.477271
2026-01-09 05:55:20.920044+00:00,1054.674377
2026-01-09 07:02:32.611251+00:00,1057.227557
2026-01-09 07:51:23.197244+00:00,1054.698576
2026-01-09 08:59:56.354263+00:00,1041.641113
2026-01-09 09:54:32.400801+00:00,1046.817264
2026-01-09 10:51:52.296488+00:00,1047.695551
2026-01-09 11:34:49.444126+00:00,1048.33145
2026-01-09 13:56:37.889275+00:00,1049.036778
2026-01-09 14:57:52.158514+00:00,1041.945874
2026-01-09 15:53:31.066355+00:00,1056.284783
2026-01-09 17:03:43.512274+00:00,1060.198926
2026-01-09 17:54:05.896641+00:00,1055.316844
2026-01-09 19:03:51.972818+00:00,1047.247062
2026-01-09 19:34:08.442409+00:00,1042.142189
2026-01-09 20:45:59.574111+00:00,1044.563125
2026-01-09 21:38:27.610212+00:00,1046.763371
2026-01-09 22:44:02.337365+00:00,1046.213429
2026-01-09 23:37:32.229533+00:00,1047.567461
2026-01-10 03:51:15.427956+00:00,1046.412931
2026-01-10 04:59:05.104293+00:00,1045.192402
2026-01-10 05:43:22.619958+00:00,1046.413143
2026-01-10 06:56:46.796291+00:00,1046.02673
2026-01-10 07:33:55.480380+00:00,1046.983528
2026-01-10 08:51:08.577539+00:00,1046.231262
2026-01-10 09:42:46.569589+00:00,1047.232359
2026-01-10 10:48:06.632688+00:00,1042.696196
2026-01-10 11:36:16.374540+00:00,1042.786494
2026-01-10 11:50:00.837269+00:00,1042.220027
2026-01-10 13:43:12.211046+00:00,1042.297189
2026-01-10 14:45:48.729817+00:00,1040.400586
2026-01-10 15:41:18.579365+00:00,1041.893032
2026-01-10 16:49:18.543179+00:00,1042.453009
2026-01-10 17:37:03.539286+00:00,1042.201374
2026-01-10 18:54:31.551531+00:00,1041.441266
2026-01-10 19:29:07.376370+00:00,1041.812971
2026-01-10 19:42:03.731145+00:00,1042.01879
2026-01-10 20:40:18.333993+00:00,1040.376594
2026-01-10 21:32:44.255096+00:00,1039.307077
2026-01-10 22:41:21.960381+00:00,1038.374578
2026-01-10 23:33:46.752062+00:00,1038.448954
